school_code|school_name|district|block|clustor
29020912103|JNYANODAY S.S.K.M HS RAMPUR UNAIDED|BAGALKOT|JAMAKHANDI|RABKAVI-BANHATTI W.NO.17
29020912801|GIRLS HS RABAKAVI AIDED|BAGALKOT|JAMAKHANDI|RABKAVI-BANHATTI W.NO.24
29020913401|SRI.M.V.PATTAN COMP JR.COLL HS SECTION RABAKAVI AID|BAGALKOT|JAMAKHANDI|RABKAVI-BANHATTI W.NO.30
29020913402|GHS RABAKAVI|BAGALKOT|JAMAKHANDI|RABKAVI-BANHATTI W.NO.30
29020913404|SRI.CHANNAVEER K.M HS RABAKAVI UNAIDED|BAGALKOT|JAMAKHANDI|RABKAVI-BANHATTI W.NO.30
29020913501|SRI.D.K.KOTRASHETTI ENG MED HS RABKAVI|BAGALKOT|JAMAKHANDI|RABKAVI-BANHATTI W.NO.31
29021100201|SRI.MARUTI H.S.ALAGUNDI BK UNAIDED|BAGALKOT|MUDHOL|ALGUNDI (BK)
29021100501|BASAVESHWAR HS BARAGI UNAIDED|BAGALKOT|MUDHOL|BARAGI
29021100601|GHS BELAGALI|BAGALKOT|MUDHOL|BELAGALI
29021100602|JYANA GURUKUL HS BELAGALI|BAGALKOT|MUDHOL|BELAGALI
29021100603|BELAGALI V V HS BELAGALI|BAGALKOT|MUDHOL|BELAGALI
29021100604|MURARJI DESAI M RES SCH BELAGALI|BAGALKOT|MUDHOL|BELAGALI
29021100701|GHS  SRI.RAMANNA SONNAD BHANTNUR|BAGALKOT|MUDHOL|BANTANUR
29021101901|MALLAPPANN NEELI HS CHINCHKNDI BK|BAGALKOT|MUDHOL|CHINCHAKANDI (BK)
29021102001|GHS CHINCHAKANDI KD|BAGALKOT|MUDHOL|CHINCHAKANDI(KD)
29021102201|BASAVESHWAR HS DADANATTI UNAIDED|BAGALKOT|MUDHOL|DADNATTI
29021102301|GHS DHAVALESHWAR|BAGALKOT|MUDHOL|DHAVALESHWAR
29021102401|SRI.SOMESHWAR  HS GULGAL JAMBAGI AIDED|BAGALKOT|MUDHOL|GULGALJAMBGI
29021102501|SRI.VEERBHADRAYA HS HALAGALI AIDED|BAGALKOT|MUDHOL|HALAGALI
29021102701|GOVT NAVODAY GIRLS RES.HS HEBBAL SW|BAGALKOT|MUDHOL|HEBBAL
29021103801|SRI.BASAVESHWAR HS KASABA JAMBAGI UNAIDED|BAGALKOT|MUDHOL|KASABA JAMBAGI (B.K)
29021103901|GOVT COMPOSITE JR.COLLEGE HS-SECTION  KESARGOPPA|BAGALKOT|MUDHOL|KESARGOPPA
29021103902|GOVT JR.COLLEGE KESARGOPPA|BAGALKOT|MUDHOL|KESARGOPPA
29021104101|GHS KULALI|BAGALKOT|MUDHOL|KULALI
29021104301|R.B.G.M.S. LOKAPUR AIDED|BAGALKOT|MUDHOL|LOKAPUR
29021104302|BASAVESHWAR GIRLS HS LOKAPUR UNAIDED|BAGALKOT|MUDHOL|LOKAPUR
29021104303|MURAJI MODEL RESIDENTIAL SCH. LOKAPUR|BAGALKOT|MUDHOL|LOKAPUR
29021104304|R.B.GORPADE JR.COLLEGE LOKAPUR|BAGALKOT|MUDHOL|LOKAPUR
29021104501|GHS MADHABHAVI|BAGALKOT|MUDHOL|MADHABHAVI
29021104601|GOVT JR.COLLEGE MAHALINGAPUR|BAGALKOT|MUDHOL|MAHALINGAPUR (T.M.C)
29021104602|S.C.P.COMP JR.COLLEGE MAHALINGPUR|BAGALKOT|MUDHOL|MAHALINGAPUR (T.M.C)
29021104701|KALMESHWAR HS MALALI|BAGALKOT|MUDHOL|MALALI
29021104801|NARAYAN HS MALAPUR|BAGALKOT|MUDHOL|MALAPUR
29021105101|GHS MANTUR|BAGALKOT|MUDHOL|MANTUR
29021105102|SMT.BHAGAVVA MELLIGERI  HS MANTUR|BAGALKOT|MUDHOL|MANTUR
29021105103|SRI.SIDDAROAD JR.COLLEGE,MANTUR|BAGALKOT|MUDHOL|MANTUR
29021105401|MURAJI DESAI RES. SCHOOL MELLIGERI|BAGALKOT|MUDHOL|MELLIGERI
29021105501|HEMA VEMA HS METAGUDD UNAIDED|BAGALKOT|MUDHOL|METAGUD
29021105601|GHS MIRJI|BAGALKOT|MUDHOL|MIRJI
29021105801|GOVT JR.COLLEGE MUDHOL|BAGALKOT|MUDHOL|MUDHOL RURAL
29021105802|R.M.G.COMPOSITE JR.COLLEGE MUDHOL|BAGALKOT|MUDHOL|MUDHOL RURAL
29021105803|BASAVESHWAR MAHILA JR.COLLEGE MUDHOL|BAGALKOT|MUDHOL|MUDHOL RURAL
29021105901|GHS MUGULKHOD|BAGALKOT|MUDHOL|MUGALKHOD
29021106101|GHS NAGARAL|BAGALKOT|MUDHOL|NAGARAL
29021106102|GOVT JR COLLEGE NAGARAL|BAGALKOT|MUDHOL|NAGARAL
29021106401|SOMAYYA V.MANDIR HS SAMEERWADI AIDED|BAGALKOT|MUDHOL|SAMEERAWADI
29011207802|SHRI MAHANTESHWAR COMP. PU COLLEGE, MURGOD|BELGAUM|SOUNDATTI|MURGOD
29011207803|SM PU COLLEGE, MURGOD (PUC)|BELGAUM|SOUNDATTI|MURGOD
29011208001|GOVT. COMP. HIGH SCHOOL, MUNAVALLI|BELGAUM|SOUNDATTI|MUNAVALLI
29011208002|SPJG HIGH SCHOOL, MANOLI|BELGAUM|SOUNDATTI|MUNAVALLI
29011208003|SPJG PU COLLEGE, MUNAVALI (PUC)|BELGAUM|SOUNDATTI|MUNAVALLI
29011208004|SHRI ANNA DANESHWAR PU COLLEGE, MUNAVALLI (PUC)|BELGAUM|SOUNDATTI|MUNAVALLI
29011208005|DR. TASHEN PU COLLEGE, MUNAVALI (PUC)|BELGAUM|SOUNDATTI|MUNAVALLI
29011208006|DR. G. V. NAIK INDEPENDENT PU COLLEGE, MUNAVALLI (PUC)|BELGAUM|SOUNDATTI|MUNAVALLI
29011208007|URDU HIGH SCHOOL (UNAIDED) MUNAVALLI|BELGAUM|SOUNDATTI|MUNAVALLI
29011208501|NITYANAND PROUDHA SHALA KARIMANI, RUDRAPUR|BELGAUM|SOUNDATTI|RUDRAPUR
29011208601|VEER RANI CHANNAMMA HIGH SCHOOL, RAMAPUR SITE, SAUDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208602|GG CHOPRA GOVT COMP. PU COLLEGE, SOUDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208603|GB HIGH SCHOOL RAMAPUR SITE, SAUNDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208604|SHREE SARADA SHIKSHAN TRUST COMMITTE GIRLS HIGH SCHOOL, SAVADATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208605|SK COMP PU COLLEGE, SAUNDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208606|INDIRA PRIYA DARSHINI URDU HIGH SCHOOL, SAUNDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208607|BB MAMADAPUR GIRLS HIGH SCHOOL, SAUDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208608|SHRI KUMARESHWAR ENGLISH MEDIUM HIGH SCHOOL, SAUDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208609|NAYAK STUDENT FEDERATION HIGH SCHOOL, SAUDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208610|DR. G. A. HIREMATH HIGH SCHOOL, SAUNDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208611|RYESS CM MAMANI KAN. MED. HIGH SCHOOL, NEAR HEAD POST OFFICE, SAUDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208612|RYESS SG SHINTRI ENG. MED HIGH SCHOOL, NEAR HEAD POST OFFICE, SAUNDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208613|KLEYS KANNADA CONVENT SCHOOL, SAUDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208614|SWAMI VIVEKANAND HIGH SCHOOL, SAUDATTI|BELGAUM|SOUNDATTI|SOUNDATTI
29011208615|SKET INDEPENDE PU COLLEGE, SAUDATTI (PUC)|BELGAUM|SOUNDATTI|SOUNDATTI
29011208616|GOVT. PU COLLEGE, SAVDATTI (PUC)|BELGAUM|SOUNDATTI|SOUNDATTI
29011208617|SG SHINTRI PU COLLEGE, SAVADATTI (PUC)|BELGAUM|SOUNDATTI|SOUNDATTI
29011208618|SHRI KUMARESHWAR ST PU COLLEGE, SAVADATTI (PUC)|BELGAUM|SOUNDATTI|SOUNDATTI
29011208619|SRI GG CHOPRA GOVT. COMP. PU COLLEGE, SAVADATTI (PUC)|BELGAUM|SOUNDATTI|SOUNDATTI
29011208620|SK COMPOSITE PU COLLEGE, SAUDATTI (PUC)|BELGAUM|SOUNDATTI|SOUNDATTI
29011208701|GOVT COMP HIGH SCHOOL, SANGRESHKOPPA|BELGAUM|SOUNDATTI|SANGRESHAKOPPA
29011208801|GOVT. COMP JR COLLEGE, SATTIGERI|BELGAUM|SOUNDATTI|SATTIGERI
29011208802|GOVT. PU COLLEGE, SATTIGERI (PUC)|BELGAUM|SOUNDATTI|SATTIGERI
29011208901|LINGARAJ HIGH SCHOOL, SHIRASANGI|BELGAUM|SOUNDATTI|SHIRASANGI
29011209001|GOVT. HIGH SCHOOL, SHIVAPUR|BELGAUM|SOUNDATTI|SHIVAPUR
29011209201|DR. GV NAYAK (TORGAL) PU COLLEGE, SINDOGI (PUC)|BELGAUM|SOUNDATTI|SHINDOGI
29011209202|GHS SHINDOGI|BELGAUM|SOUNDATTI|SHINDOGI
29011209401|SHRI MAHANTESH EDUCATION SOCIETY HIGH SCHOOL, SOPPADLA|BELGAUM|SOUNDATTI|SOPPADLA
29011209501|GOVT. COMP. HIGH SCHOOL, SUTAGATTI|BELGAUM|SOUNDATTI|SUTAGATTI
29011209701|SHRI BASAVESHWAR YUVAK MANDAL HIGH SCHOOL, TALLUR|BELGAUM|SOUNDATTI|TALLUR
29011210101|SRI RENUKA YALLAMMA DEVI HIGH, SCHOOL, UGARGOL|BELGAUM|SOUNDATTI|UGARGOL
29011210201|GOVT. COMP. PU COLLEGE, YAKKUNDI|BELGAUM|SOUNDATTI|YAKKUNDI
29011210202|GOVT. PU COLLEGE, YAKKUNDI (PUC)|BELGAUM|SOUNDATTI|YAKKUNDI
29011210602|SBEMH SCHOOL, YARAGATTI|BELGAUM|SOUNDATTI|YARGATTI
29011210603|GOVT. PU COLLEGE, YARAGATTI (PUC)|BELGAUM|SOUNDATTI|YARGATTI
29011210604|SB DESAI PU COLLEGE, YARAGATTI (PUC)|BELGAUM|SOUNDATTI|YARGATTI
29011210605|SOMALINGAPPA B JAKATTI GOVT. PU COLLEGE, YARAGATTI (PUC)|BELGAUM|SOUNDATTI|YARGATTI
29011210606|BALAJI HIGH SCHOOL (UNAIDED) YARAGATTI|BELGAUM|SOUNDATTI|YARGATTI
29011210801|GOVT. HIGH SCHOOL, YARAZARVI|BELGAUM|SOUNDATTI|YARZARVI
29011211001|GC HIGH SCHOOL, KADABI|BELGAUM|SOUNDATTI|KADABI
29011212601|SHRI KUMARESHWAR HIGH SCHOOL, MANOLI|BELGAUM|SOUNDATTI|MANOLI
29011212602|SP JG PU COLLEGE, MUNNOLI (PUC)|BELGAUM|SOUNDATTI|MANOLI
29011213701|GOVT. MORARAJI DESAI MODEL RESIDENCIAL SCHOOL, YALLAMANAGUDDA|BELGAUM|SOUNDATTI|YALLAMANAGUDDA (SANGAPPAN KOLLA)
29020100101|GHS ADAGAL|BAGALKOT|BADAMI|ADAGAL
29020100701|GHS ANAWAL|BAGALKOT|BADAMI|ANAWAL
29020101101|GOVT JR.COLLEGE BADAMI|BAGALKOT|BADAMI|BADAMI (T.P)
29020101102|S.G.M.K.JR.COLLEGE BADAMI|BAGALKOT|BADAMI|BADAMI (T.P)
29020101103|KALIDAS COMPOSTI JR.COLLEGE BADAMI|BAGALKOT|BADAMI|BADAMI (T.P)
29020101104|K.M.PATTANSHETTI JR.COLLEGE, BADAMI|BAGALKOT|BADAMI|BADAMI (T.P)
29020101701|SRI.ANNA DANESHWARI COMP.JR.COLLEGE H S SECTION  BELUR|BAGALKOT|BADAMI|BELUR
29020101702|SRI.ANNA DANESHWARI COMP.JR.COLLEGE BELUR|BAGALKOT|BADAMI|BELUR
29020102101|MURAJI DESAI RS CHIKKAMUCHALGUDD|BAGALKOT|BADAMI|CHIKKAMUCHALAGUD
29020102701|MATHOSHRI GVH HS CHOLACHAGUDD AIDED|BAGALKOT|BADAMI|CHOLACHAGUDDA
29020102702|GOVT JR.COLLEGE CHOLACHAGUDDA|BAGALKOT|BADAMI|CHOLACHAGUDDA
29020102801|GHS DHANAKSIRUR|BAGALKOT|BADAMI|DHANAKSHIRUR
29020103301|GHS GOVINKOPPA|BAGALKOT|BADAMI|GOVANAKOP
29020103901|SRI.DIGAMBARESHWAR HS HALAKURKI AIDED|BAGALKOT|BADAMI|HALAKURKI
29020104001|GHS HALIGERI|BAGALKOT|BADAMI|HALIGERI
29020104401|GHS HANAMAPUR LT|BAGALKOT|BADAMI|HANAPUR S P
29020104901|GOVT COMPOSITE JR.COLEGE(HS-SECTION) HEBBALLI|BAGALKOT|BADAMI|HEBBALLI
29010200101|GOVT. COMP. HIGH SCHOOL, ANIGOL|BELGAUM|BAILHONGAL|ANIGOL
29010200201|GOVT HIGH SCHOOL, AMTUR|BELGAUM|BAILHONGAL|AMATUR
29010200701|GOVT. URDU GIRLS HIGH SCHOOL, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200702|SNVVS SGV COMP JR COL, BILLUR GALLI, MURUSAVIRAMATH, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200703|MSSR HIGH SCHOOL, HOSUR ROAD, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200704|MOULANA ABULKALAM AZAD HIGH SCHOOL, INCHAL ROAD, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200706|GOVT HIGH SCHOOL, NEAR BEO OFFICE, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200707|NAVODAYA MODEL RESIDENTIAL SCHOOL, NAVODAY MODEL RESIDENTAL SCHOOL, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200708|SHRI MARADI BASAVESHWAR HIGH SCHOOL, INDIRA NAGAR, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200709|RUDRAXIMATH HIGH SCHOOL, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200710|KRCES KANNADA MEDIUM HIGH SCHOOL, HOSUR ROAD, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200711|SNVVS SGV RESIDENTIAL SCHOOL, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200712|VB CHINAGUDI ENG MED HIGH SCHOOL, MOORUSAVIRMATH, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200713|SNVVS SGV KANNADA MED. HIGH SCHOOL, BAILHONGAL|BELGAUM|BAILHONGAL|BAILHONGAL
29010200714|GGD/BMP PU COLLEGE, BAILHONGAL (PUC)|BELGAUM|BAILHONGAL|BAILHONGAL
29010200715|SGV PU COLLEGE, BAILHONGAL (PUC)|BELGAUM|BAILHONGAL|BAILHONGAL
29010200716|KLS PU COLLEGE, BAILHONGAL (PUC)|BELGAUM|BAILHONGAL|BAILHONGAL
29010200717|BASAVESHWAR PU COLLEGE, BAILHONGAL (PUC)|BELGAUM|BAILHONGAL|BAILHONGAL
29010200718|KANAKADAS INDEPENDENT PU COLLEGE, BAILHONGAL (PUC)|BELGAUM|BAILHONGAL|BAILHONGAL
29010200719|GOVT. PU COLLEGE, BAILHONGAL (PUC)|BELGAUM|BAILHONGAL|BAILHONGAL
29010200720|SNVVS, SGV COMP JR COLLEGE, BAILHONGAL (PUC)|BELGAUM|BAILHONGAL|BAILHONGAL
29010200721|KLESS GI BAGEWADI PU COLLEGE, ARTS, SCIENCE & COMMERCE, NIPANI (PUC)|BELGAUM|BAILHONGAL|BAILHONGAL
29010200801|GOVT. PU COLLEGE, BAILWAD|BELGAUM|BAILHONGAL|BAILWAD
29010200802|GOVT. PU COLLEGE, BAILWAD, (PUC)|BELGAUM|BAILHONGAL|BAILWAD
29010200901|GOVT. COMP HIGH SCHOOL, BEVINAKOPPA|BELGAUM|BAILHONGAL|BEVINKOPP
29010201601|GOVT. COMP. HIGH SCHOOL, BAILUR|BELGAUM|BAILHONGAL|BAILUR
29030307501|GOVT URDU HIGH SCHOOL MANAGULI|BIJAPUR|BASAVAN  BAGEWADI|MANAGULI
29030307502|UNAIDED SRI VIVEKANAND HIGH SCHOOL MANAGULI|BIJAPUR|BASAVAN  BAGEWADI|MANAGULI
29030307503|AIDED MANAGULI PU COLLEGE MANAGULI(8-10)|BIJAPUR|BASAVAN  BAGEWADI|MANAGULI
29030307504|UNAIDED GURU SANGANABAVESHWAR HIGH SCHOOL MANAGULI|BIJAPUR|BASAVAN  BAGEWADI|MANAGULI
29030307801|GOVT HIGH SCHOOL MARKABBINAHALLI|BIJAPUR|BASAVAN  BAGEWADI|MARKABBINAHALLI
29030307901|AIDED NEW ENG PU COLLEGE MASABINAL(8-10)|BIJAPUR|BASAVAN  BAGEWADI|MASABINAL
29030308001|AIDED S.G.S.D.J HIGH SCHOOL MASUTI|BIJAPUR|BASAVAN  BAGEWADI|MASUTI
29030308401|AIDED MALLIKARJUN HS MULAWAD|BIJAPUR|BASAVAN  BAGEWADI|MULAWAD
29030308402|GOVT INDEPENDENT PU COLLEGE MULAWAD|BIJAPUR|BASAVAN  BAGEWADI|MULAWAD
29030308601|AIDED SRI GOURISHANKAR HIGH SCHOOL MUTTAGI|BIJAPUR|BASAVAN  BAGEWADI|MUTTAGI
29030308602|GOVT INDEPENDENT PU COLLEGE MUTTAGI|BIJAPUR|BASAVAN  BAGEWADI|MUTTAGI
29030309501|AIDED M.D.S.P HIGH SCHOOL NARASALAGI|BIJAPUR|BASAVAN  BAGEWADI|NARASALAGI
29030309701|GOVT HIGH SCHOOL MANAGUR PLOT|BIJAPUR|BASAVAN  BAGEWADI|NIDAGUNDI
29030309702|AIDED GRAMEEN V.V.S HIGH SCHOOL NIDAGUNDI|BIJAPUR|BASAVAN  BAGEWADI|NIDAGUNDI
29030309703|GOVT HIGH SCHOOL KAMADAL|BIJAPUR|BASAVAN  BAGEWADI|NIDAGUNDI
29030309704|GOVT URDU HIGH SCHOOL NIDAGUNDI|BIJAPUR|BASAVAN  BAGEWADI|NIDAGUNDI
29030309705|AIDED NEW ENGLISH HIGH SCHOOL NIDAGUNDI|BIJAPUR|BASAVAN  BAGEWADI|NIDAGUNDI
29030309706|UNAIDED ENG MED  G.V.V.S HIGH SCHOOL|BIJAPUR|BASAVAN  BAGEWADI|NIDAGUNDI
29030310101|AIDED YADEYUR SIDDALINGESHWAR HIGH SCHOOL RONIHAL|BIJAPUR|BASAVAN  BAGEWADI|RONIHAL
29030310301|GOVT HIGH SCHOOL K.SALAWADAGI|BIJAPUR|BASAVAN  BAGEWADI|K.SALAWADAGI
29030310302|UNAIDED NAVARATNA HIGH SCHOOL K SALAWADAGI|BIJAPUR|BASAVAN  BAGEWADI|K.SALAWADAGI
29030310501|AIDED SRI BALABHEEMA HIGH SCHOOL SASANUR|BIJAPUR|BASAVAN  BAGEWADI|SASANUR
29030310502|GOVT INDEPDNDENT PUC SASANUR|BIJAPUR|BASAVAN  BAGEWADI|SASANUR
29030310601|UNAIDED NEW HIGH SCHOOL SATIHAL|BIJAPUR|BASAVAN  BAGEWADI|SATIHAL
29030310801|GOVT HIGH SCHOOL SIDDANATH|BIJAPUR|BASAVAN  BAGEWADI|SIDDANATH
29030311101|AIDED SRI S.B HIGH SCHOOL SHARANA SOMANAL|BIJAPUR|BASAVAN  BAGEWADI|SOMANAL
29030311301|UNAIDED RAMAVADHUT HIGH SCHOOL TADALAGI|BIJAPUR|BASAVAN  BAGEWADI|TADALGI
29030311501|GOVT HIGH SCHOOL TALEWAD (RMSA)|BIJAPUR|BASAVAN  BAGEWADI|TALEWAD
29030311601|AIDED S.S.S PU COLLEGE TELAGI(8-10)|BIJAPUR|BASAVAN  BAGEWADI|TELAGI
29030311701|AIDED NEW ENGLISH HIGH SCHOOL UKKALI|BIJAPUR|BASAVAN  BAGEWADI|UKKALI
29030311702|NEW ARTS PU COLLEGE UKKALI(11-12)|BIJAPUR|BASAVAN  BAGEWADI|UKKALI
29030312101|AIDED J.J PU COLLEGE WADAWADAGI(8-10)|BIJAPUR|BASAVAN  BAGEWADI|WADAWADAGI
29030312201|AIDED SRI SHAKAMBARI HIGH SCHOOL WANDAL|BIJAPUR|BASAVAN  BAGEWADI|WANDAL
29030312301|AIDED S.S.V.V.S HIGH SCHOOL YALAWAR|BIJAPUR|BASAVAN  BAGEWADI|YALAWAR
29030312401|GOVT HIGH SCHOOL YAMBHATNAL|BIJAPUR|BASAVAN  BAGEWADI|YAMBTANAL
29030312501|AIDED SRI J.P.S HIGH SCHOOL YARANAL|BIJAPUR|BASAVAN  BAGEWADI|YARANAL
29030322701|GOVT HIGH SCHOOL MALAGHAN|BIJAPUR|BASAVAN  BAGEWADI|MALAGHAN
29030323001|MORARJI DESAI SCHOOL B.BAGEWADI|BIJAPUR|BASAVAN  BAGEWADI|B.BAGEWADI WARD NO 3
29030323101|SRI SIDDESHWAR IND SCIENCE PU COLLEGE B BAGEWADI(11-12)|BIJAPUR|BASAVAN  BAGEWADI|B.BAGEWADI WARD NO 4
29030323201|AIDED S.S. HIGH SCHOOL B.BAGEWADI|BIJAPUR|BASAVAN  BAGEWADI|B.BAGEWADI WARD NO 5
29010201701|GOVT. HIGH SCHOOL, BELWADI|BELGAUM|BAILHONGAL|BELAVADI
29010201702|VRMS COMP PU COLLEGE, BELAWADI|BELGAUM|BAILHONGAL|BELAVADI
29010201703|VRM PU COLLEGE, BELAVADI (PUC)|BELGAUM|BAILHONGAL|BELAVADI
29010201801|GOVT. HIGH SCHOOL, BUDIHAL|BELGAUM|BAILHONGAL|BUDIHAL
29010201901|SNVVSFS PATIL HIGH SCHOOL, BUARAKATTI|BELGAUM|BAILHONGAL|BUDARAKATTI
29010202101|GOVT. COMP HIGH SCHOOL, CHIKKABAGEWADI|BELGAUM|BAILHONGAL|CHICKBAGEWADI
29010202501|G H S CHIKKABELLIKATTI (SRI. M.M.A)|BELGAUM|BAILHONGAL|CHIKKABELLIKATTI
29010202701|GOVT. PU COLLEGE, DEVALAPUR (PUC)|BELGAUM|BAILHONGAL|DEVALAPUR
29010202901|VISHWA BHARATI HIGH SCHOOL, DEVARASHIGIHALLI|BELGAUM|BAILHONGAL|DEVARSHIGIHALLI
29010203401|S. V. HIGH SCHOOL, DODWAD|BELGAUM|BAILHONGAL|DODWAD
29010203501|SHRI SHIDDALINGESHWAR HIGH SCHOOL, DESHUR|BELGAUM|BAILHONGAL|DESHNUR
29010204201|GOVT. PU COLLEGE, GOVINAKOPPA (PUC)|BELGAUM|BAILHONGAL|GOVANAKOPP
29010204601|GOVT. HIGH SCHOOL, HOLIHOSUR|BELGAUM|BAILHONGAL|HOLIHOSUR
29010204801|GOVT. COMP. PU COLLEGE, HUNASHIKATTI|BELGAUM|BAILHONGAL|HUNASIKATTI
29010204802|GOVT. COMP PU COLLEGE, HUNASHIKATTI (PUC)|BELGAUM|BAILHONGAL|HUNASIKATTI
29010204901|GOVT. COMP. HIGH SCHOOL, HANNIKERI|BELGAUM|BAILHONGAL|HANNIKERI
29010205201|MMRD SCHOOL HOOLIKATTI|BELGAUM|BAILHONGAL|HOOLIKATTI
29010205202|GOVT. HIGH SCHOOL, HOOLIKATTI|BELGAUM|BAILHONGAL|HOOLIKATTI
29010205401|GOVT. HIGH SCHOOL, HIRENANDIHALLI|BELGAUM|BAILHONGAL|HIRENANDIHALLI
29010205601|G H S,  HANABARAHATTI|BELGAUM|BAILHONGAL|HANABARATTI
29010206401|SVK GOVT. HIGH SCHOOL, KAARAVALLI|BELGAUM|BAILHONGAL|KADARAVALLI
29010206701|RANI CHANNAMMA MEMORIAL ROTARY SCHOOL, KITTUR|BELGAUM|BAILHONGAL|KITTUR
29010206702|SBM, GOVT COMP PU COLLEGE, KITTUR|BELGAUM|BAILHONGAL|KITTUR
29010206703|GOVT. COMP. URDU HIGH SCHOOL, KITTUR|BELGAUM|BAILHONGAL|KITTUR
29010206704|S.G. HIGH SCHOOL, KITTUR|BELGAUM|BAILHONGAL|KITTUR
29010206706|GOVT. PU COLLEGE, KITTUR (PUC)|BELGAUM|BAILHONGAL|KITTUR
29010206707|KRCR GIRLS PU COLLEGE, KITTUR (PUC)|BELGAUM|BAILHONGAL|KITTUR
29010206708|KNVV PU COLLEGE, KITTUR (PUC)|BELGAUM|BAILHONGAL|KITTUR
29010206801|HOSA PROUDHA SHALE, KALABHAVI|BELGAUM|BAILHONGAL|KALBHAVI
29010207001|GOVT. COMP. HIGH SCHOOL, KENGANUR|BELGAUM|BAILHONGAL|KENGANUR
29010207101|GOVT. HIGH SCHOOL, KATRIDADDI|BELGAUM|BAILHONGAL|KULAVALLI
29010207201|GOVT. HIGH SCHOOL, KHODANPUR|BELGAUM|BAILHONGAL|KHODANAPUR
29010207701|GOCT. COMP. HIGH SCHOOL, LAKKUNDI|BELGAUM|BAILHONGAL|LAKKUNDI
29010207901|S. K. COMP PU COLLEGE, MK HUBLI|BELGAUM|BAILHONGAL|M.K.HUBLI
29010207902|AL AMEEN URDU HIGH SCHOOL, VIDYA NAGAR, MK HUBLI.|BELGAUM|BAILHONGAL|M.K.HUBLI
29010207903|SHRI KALAMESHWAR PU COLLEGE, MK HUBLI (PUC)|BELGAUM|BAILHONGAL|M.K.HUBLI
29010208201|GOVT. COMP. HIGH SCHOOL, MARIKATTI|BELGAUM|BAILHONGAL|MARIKATTI
29010208601|GOVT HIGH SCHOOL, MUGABASAV|BELGAUM|BAILHONGAL|MUGABASAV
29010208701|GOVT. COMP HIGH SCHOOL, MALLAPUR KN|BELGAUM|BAILHONGAL|MALLAPUR.(K.N)
29010209001|GOVT. COMP. HIGH SCHOOL, MEKALAMARADI|BELGAUM|BAILHONGAL|MEKALMARDI
29010209101|GOVT. HIGH SCHOOL, MURAKIBHAVI|BELGAUM|BAILHONGAL|MURAKIBHAVI
29010209301|SHRI SHIVABASAVESHWAR HIGH SCHOOL, NAGANUR|BELGAUM|BAILHONGAL|NAGANUR
29010209302|GOVT. PU COLLEGE, NAGANUR (PUC)|BELGAUM|BAILHONGAL|NAGANUR
29010209401|B. D. INAMDAR COMP JR. COLLEGE, NEGINAHAL|BELGAUM|BAILHONGAL|NEGINHAL
29010209402|NEGINAHAL PU COLLEGE, NEGINAHAL (PUC)|BELGAUM|BAILHONGAL|NEGINHAL
29010209403|BDI COMP JR COLLEGE NEGINHAL (PUC)|BELGAUM|BAILHONGAL|NEGINHAL
29010209801|GOVT. HIGH SCHOOL, NESARGI|BELGAUM|BAILHONGAL|NESARGI
29010209802|VIDYA MANDIR HIGH SCHOOL, NESARGI|BELGAUM|BAILHONGAL|NESARGI
29010209803|GOVT. INDEPENDENT PU COLLEGE NESARGI (PUC)|BELGAUM|BAILHONGAL|NESARGI
29010210101|S. B. HIGH SCHOOL, PATTIHAL KB|BELGAUM|BAILHONGAL|PATTIHAL (K.B)
29010210201|GOVT. HIGH SCHOOL, SANIKOPP|BELGAUM|BAILHONGAL|SANIKOPP
29010210501|SMK HIGH SCHOOL, SANGOLLI|BELGAUM|BAILHONGAL|SANGOLLI
29010210901|GOVT. COMP. HIGH SCHOOL, SUTAGATTI|BELGAUM|BAILHONGAL|SUTAGATTI
